Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity_category,cluster_1,cluster_2,cluster_3,best_feature,optimal_value,predicted_increase
107.0,Jon Bryant,Carolina,431aJf5rb7MRvRK04Y1pZP,25,2012,acoustic,0.509,0.24,5,-10.105,1,0.0344,0.909,0.0,0.109,0.348,79.227,246251,4,Low,True,False,False,loudness,-6.603333333333334,1.8667296844030723
108.0,Steve Petrunak,Joy to the World,1R2y8R0KJxhvQILUUjTTMD,26,2012,acoustic,0.543,0.301,7,-12.243,1,0.0508,0.921,0.893,0.125,0.458,124.22,143106,4,Low,False,True,False,speechiness,0.0,5.885205244028979
109.0,Sanders Bohlke,The Loved Ones,51Z96PI1usQ6271y7J5bFb,28,2012,acoustic,0.36,0.167,10,-12.583,0,0.0306,0.956,0.00631,0.111,0.156,139.193,283200,3,Low,True,False,False,danceability,0.5155555555555555,1.5132972989213478
110.0,Kris Allen,My Weakness,1FodcO2NcaGsjIHlu6Nni0,28,2012,acoustic,0.615,0.771,8,-4.054,1,0.0754,0.0509,0.0,0.0758,0.91,93.88,163427,4,Low,False,False,False,speechiness,0.2754,1.355219174266132
111.0,Jason Mraz,I'm Coming Over,7CQPMuC66RwBvh5KUUZIjH,25,2012,acoustic,0.465,0.459,9,-12.185,1,0.0291,0.347,0.0155,0.289,0.28,98.163,269031,4,Low,True,False,False,danceability,0.665,1.8124317191582089
112.0,Boyce Avenue,Skyscraper,3nCQzV8Nb1o1aIC2g88Rrx,38,2012,acoustic,0.453,0.337,7,-9.027,1,0.0555,0.406,0.0,0.106,0.427,207.849,227028,4,Medium,True,False,False,loudness,0.0,3.889687710562537
113.0,Kaki King,Bowen Island,2HInMgktCFmyvZesbLhduq,26,2012,acoustic,0.525,0.407,1,-14.784,0,0.0354,0.607,0.95,0.102,0.347,139.98,170438,4,Low,False,True,False,danceability,0.7250000000000001,1.137082197750125
114.0,Boyce Avenue,It Will Rain,3Awljtm8xO7sQxCkxAwUyd,39,2012,acoustic,0.433,0.417,9,-9.062,1,0.0452,0.484,0.0,0.111,0.176,73.997,268212,4,Medium,True,False,False,loudness,0.0,2.208743269879317
115.0,Jon McLaughlin,I'll Follow You,43gcMBIeIDxFVdqLLNDuBu,27,2012,acoustic,0.312,0.33,8,-9.474,1,0.0273,0.896,0.000328,0.11,0.279,89.803,273267,4,Low,True,False,False,danceability,0.512,2.306656696880488
116.0,Boyce Avenue,Rolling In The Deep,3bWGIcOnxnaHkc9Wb9BIdK,42,2012,acoustic,0.663,0.571,4,-6.505,0,0.0351,0.627,0.0,0.337,0.26,105.055,260373,4,Medium,True,False,False,acousticness,0.427,2.2865098397579047
117.0,Meiko,Leave the Lights On - Culture Code Remix,0F8yv1d2wHWGvT9LN8lu5S,22,2012,acoustic,0.577,0.592,1,-9.729,0,0.0298,0.0038,0.416,0.358,0.32,139.998,326907,4,Low,False,False,True,duration_ms,217938.2,1.5326285627551748
118.0,Boyce Avenue,Set Fire to the Rain,6qFnAsON1WA0q96PjTlgot,38,2012,acoustic,0.579,0.273,9,-9.2,0,0.0312,0.955,0.0,0.122,0.339,110.047,252901,4,Medium,True,False,False,acousticness,0.7549999999999999,1.03220197264044
119.0,Ichiko Aoba,anata no kazari,4vU0btmY9gJdjoCY1aQ6lB,27,2012,acoustic,0.525,0.0719,5,-17.177,1,0.0472,0.99,0.0245,0.138,0.186,133.111,277987,4,Low,True,False,False,speechiness,0.0274666666666666,6.915716503437711
120.0,Boyce Avenue,She Will Be Loved,32SjCGePcnCkvWAbsQ8T1l,39,2012,acoustic,0.421,0.398,2,-5.939,1,0.0324,0.862,0.0,0.0765,0.323,103.168,250653,4,Medium,True,False,False,liveness,0.0,1.5502423378507864
121.0,Jason Mraz,Frank D. Fixer,5noTaf7614u8970wOMYgIE,26,2012,acoustic,0.662,0.665,7,-7.732,1,0.0294,0.112,1.02e-06,0.131,0.543,90.982,285160,4,Low,False,False,False,valence,0.343,2.566574518195804
122.0,Boyce Avenue,Jumper,6B6unwaKEYAUvhJuERHQO3,31,2012,acoustic,0.716,0.446,0,-9.291,1,0.0307,0.0847,0.0,0.189,0.62,90.958,228435,4,Low,False,False,False,loudness,0.0,3.547609823613783
123.0,Boyce Avenue,With Arms Wide Open,1B1LKE0U8TqigfThDR4No0,36,2012,acoustic,0.45,0.369,0,-6.539,1,0.029,0.709,0.0,0.128,0.164,141.077,248200,4,Medium,True,False,False,liveness,0.0,1.4700318800629617
124.0,Noah Gundersen,Family - from Sons of Anarchy,7k7NljRsKSl5sTgc2aUMHO,30,2012,acoustic,0.442,0.165,6,-13.955,0,0.0345,0.867,0.0029,0.156,0.15,110.188,213667,3,Low,True,False,False,loudness,0.0,2.980328528057594
125.0,Boyce Avenue,Jar of Hearts,5indGtlR04vAgxadH91Avq,38,2012,acoustic,0.572,0.252,5,-9.057,1,0.0325,0.68,0.0,0.179,0.215,75.014,246133,4,Medium,True,False,False,liveness,0.0,2.5750292702234816
126.0,Boyce Avenue,Back for Good,2OElXSjcpQDx0AsFR31pzA,40,2012,acoustic,0.565,0.334,3,-9.271,1,0.0298,0.805,0.0,0.11,0.61,79.064,240167,4,Medium,True,False,False,valence,0.41,2.4581047815049466
127.0,Matthew Mayfield,Take What I Can Get,6hUtLSw6vqaztCPHZ56gAl,28,2012,acoustic,0.334,0.347,4,-10.888,1,0.0299,0.315,0.0,0.0766,0.0632,96.9,268426,4,Low,True,False,False,loudness,0.0,3.536723543469116
128.0,Jenny & Tyler,See The Conqueror,74m2VSn09mtORFf6oria7A,23,2012,acoustic,0.558,0.485,9,-7.878,1,0.035,0.468,0.0,0.0912,0.389,150.111,217733,3,Low,True,False,False,acousticness,0.268,1.4789166980231734
129.0,Boyce Avenue,Last Kiss,17nTRIt0yUy4Sa9zF7GBFO,34,2012,acoustic,0.563,0.283,11,-11.309,1,0.0286,0.864,0.0,0.108,0.187,80.14,362570,3,Medium,True,False,False,loudness,0.0,2.3467857478277487
130.0,Jason Mraz,The Woman I Love - Live,3H3OMA1T5wlD28HnOjnNID,25,2012,acoustic,0.586,0.299,4,-13.557,1,0.0393,0.532,0.0,0.339,0.62,81.559,200266,4,Low,True,False,False,loudness,0.0,5.716928267735295
131.0,Mark Lanegan,Bleeding Muddy Water,354rsPvcUmElBPPMTZ1Xq1,32,2012,acoustic,0.507,0.482,10,-9.792,1,0.0306,0.47,0.0868,0.111,0.168,117.894,377520,4,Low,True,False,False,instrumentalness,0.0,4.313732103583526
132.0,Harley Poe,Father McKee,7MwwL39IJcY2hioKsl3Hdr,24,2012,acoustic,0.564,0.618,0,-7.885,1,0.0312,0.0647,0.0099,0.305,0.693,91.257,164760,4,Low,False,False,False,danceability,0.764,2.0616269953920927
133.0,NEEDTOBREATHE,Solomon's Ashes - B-Side,6jD0vPIy9xNqbHNbdchEHi,23,2012,acoustic,0.386,0.958,9,-3.384,1,0.0631,0.0107,0.00241,0.127,0.419,187.999,201680,4,Low,False,False,False,instrumentalness,0.0,3.367196252911267
134.0,Boyce Avenue,Firework,50yShdGMlkCQKPKl9lr8pG,37,2012,acoustic,0.579,0.483,0,-7.847,1,0.0276,0.715,0.0,0.15,0.352,116.042,285737,4,Medium,True,False,False,liveness,0.0,1.895663593567516
135.0,David Ramirez,Stick Around,3N7IFsjrOibzV5PqtFk2gT,23,2012,acoustic,0.608,0.354,4,-11.623,1,0.0373,0.181,1.69e-05,0.279,0.37,115.718,185973,4,Low,True,False,False,loudness,0.0,5.801680305125682
136.0,Jason Mraz,In Your Hands,7kzMRQciSdCPOE0N6GXBXK,24,2012,acoustic,0.677,0.341,6,-14.562,1,0.035,0.77,0.000624,0.122,0.402,136.176,291347,4,Low,True,False,False,loudness,0.0,2.363457914513024
137.0,Corporate Hearts,Suck on Soil Lounge Act,6yTE22JhMXkrMR3XsoGbxQ,23,2012,acoustic,0.307,0.957,2,-2.166,1,0.0747,0.189,0.0,0.205,0.643,106.178,62485,3,Low,False,False,False,danceability,0.507,3.9738858932828816
138.0,Drew Holcomb & The Neighbors,Learning to Fly,4uIEThFPflLuKfDmmB8ZNl,22,2012,acoustic,0.685,0.737,0,-5.355,1,0.0301,0.376,0.000365,0.142,0.484,115.634,185233,4,Low,False,False,False,instrumentalness,0.0,1.6151105420568328
139.0,Jon McLaughlin,Summer Is Over,3MgJZsiw4oS1PsPQG2YsGj,26,2012,acoustic,0.517,0.682,0,-5.301,1,0.0315,0.0338,1.07e-05,0.167,0.254,130.004,300533,4,Low,False,False,False,instrumentalness,0.0,2.127455904386885
140.0,Boyce Avenue,Only Girl (In the World),4KIv4r54Y0RneYx8GWTdgC,35,2012,acoustic,0.719,0.56,11,-9.532,1,0.0341,0.645,0.0,0.0707,0.466,118.094,237849,4,Medium,True,False,False,liveness,0.0,1.8545532030419416
141.0,Ingrid Michaelson,I'm Through,7KxMq2YidfuQWOayvcoKUb,23,2012,acoustic,0.265,0.16,7,-12.916,0,0.0375,0.873,8.22e-05,0.0815,0.0529,71.912,207493,3,Low,True,False,False,loudness,0.0,3.696288032726951
142.0,Greg Laswell,Landline,2EWGco6TH7zyW6lPKOijUQ,24,2012,acoustic,0.383,0.464,11,-6.85,1,0.029,0.76,7.45e-05,0.203,0.183,169.95,293493,4,Low,True,False,False,liveness,0.003,3.080039566632397
143.0,Matt Wertz,Snow Globe,0tc5oRonHjo4cI9e5bhLSD,23,2012,acoustic,0.627,0.679,9,-7.146,1,0.0305,0.027,0.0,0.0928,0.68,128.086,195360,4,Low,False,False,False,loudness,0.0,3.146151534997351
144.0,Get Dead,This One's for Johnny,6mFsYlDjG2Esy5hXhNy78t,27,2012,acoustic,0.482,0.772,1,-5.128,1,0.0318,0.0265,0.0,0.269,0.586,129.91,195640,4,Low,False,False,False,danceability,0.6819999999999999,2.3560318123610458
145.0,Boyce Avenue,Shimmer,4Qg2PKNifKhK0zUfSp5AF3,31,2012,acoustic,0.625,0.595,6,-7.52,1,0.0341,0.376,0.0,0.218,0.367,114.698,200895,4,Low,False,False,False,acousticness,0.176,1.5948311642512536
146.0,(Person) (Noun),A Punk Song About How Law Enforcement Ruins Everything,08ghdigTArcRWO12GdojbN,21,2012,acoustic,0.501,0.574,3,-5.168,1,0.0479,0.351,0.0,0.106,0.777,81.45,172111,4,Low,False,False,False,valence,0.577,2.73198843653368
147.0,Kaki King,Skimming the Fractured Surface to a Place of Endless Light,7qT0I32aQseLqqt3tAZRBt,24,2012,acoustic,0.641,0.235,6,-17.22,1,0.0365,0.721,0.895,0.112,0.324,116.166,210221,4,Low,False,True,False,duration_ms,93432.0222222222,2.34636000471048
148.0,Boyce Avenue,We Are Young,0WjTnatR8L132K6jckMsLD,38,2012,acoustic,0.437,0.352,2,-11.511,1,0.0286,0.673,0.0,0.117,0.419,83.034,237687,4,Medium,True,False,False,loudness,0.0,2.5477939923110853
149.0,Sara Bareilles,Lie To Me,15zarGPJkaG3btC3Co7Luo,23,2012,acoustic,0.683,0.622,4,-6.878,0,0.0425,0.0516,0.000177,0.0937,0.795,94.999,238533,4,Low,False,False,False,loudness,0.0,1.88606632574426
150.0,Boyce Avenue,Grenade,0Mn7mWp0ALaK38J8nbYGU1,36,2012,acoustic,0.372,0.187,8,-9.663,0,0.0321,0.875,0.0,0.193,0.317,102.696,242307,4,Medium,True,False,False,liveness,0.0,3.420933968526672
151.0,Daryl Shawn,All Is Forgiven,3ZX6UTRnmdnMs2DB8JgryB,21,2012,acoustic,0.291,0.241,2,-21.785,1,0.05,0.913,0.896,0.119,0.381,93.723,221427,4,Low,False,True,False,speechiness,0.0,4.541461861052317
152.0,Boyce Avenue,Perfect,6bi5QcHuwZx0MWM5cPcOie,36,2012,acoustic,0.348,0.48,1,-7.141,1,0.0324,0.323,0.0,0.165,0.236,92.491,208173,4,Medium,True,False,False,danceability,0.548,1.915975888146232
153.0,Taj Mahal,Butter,6AhRjuwY1b3wlan2DxPQRp,26,2012,acoustic,0.563,0.197,2,-11.112,1,0.0514,0.593,0.468,0.11,0.516,74.368,167653,4,Low,True,False,False,speechiness,0.0,2.9404956318896183
154.0,Matthew Perryman Jones,Land of the Living,75NxkuOkcV48r9PPjIN1TJ,27,2012,acoustic,0.391,0.759,2,-7.843,1,0.0402,0.163,0.0106,0.158,0.212,136.069,364533,4,Low,False,False,False,instrumentalness,0.0,7.244851249924512
155.0,Steve Petrunak,Little Drummer Boy,5uUC4BNJ556zr7uqLWZOG6,23,2012,acoustic,0.429,0.169,3,-13.758,1,0.0503,0.93,0.927,0.108,0.18,107.062,184560,4,Low,False,True,False,speechiness,0.0,4.753260338169897
156.0,Eric Bibb,We Don't Care,4a0ohEQ8L4zr9fr4n8iIcb,23,2012,acoustic,0.732,0.317,6,-13.399,0,0.0784,0.517,0.0137,0.098,0.475,81.03,240520,4,Low,True,False,False,speechiness,0.0,3.506648257474588
157.0,Noah Gundersen,He Got Away - from Sons of Anarchy,4rakibNjIUCuzUGAytGOrH,30,2012,acoustic,0.605,0.0946,7,-14.98,1,0.0291,0.861,0.00239,0.108,0.235,137.809,210173,4,Low,True,False,False,acousticness,0.9623333333333332,5.610233779869471
158.0,Boyce Avenue,For the First Time,3OmajA5t8V434eQSSMDpdh,33,2012,acoustic,0.421,0.482,7,-7.787,1,0.0332,0.806,0.0,0.336,0.492,172.718,281947,4,Medium,True,False,False,danceability,0.621,1.4732434505076846
159.0,Boyce Avenue,Airplanes,0majnowXPs9y7KjlGcucyP,35,2012,acoustic,0.661,0.663,6,-7.846,0,0.0966,0.834,0.0,0.109,0.54,93.007,175883,4,Medium,True,False,False,valence,0.34,2.321730685543848
160.0,Tyler Ward,We Found Love - Acoustic,5uXMRPK76nEjSAubcgpL5Y,31,2012,acoustic,0.525,0.166,2,-14.552,0,0.0384,0.87,0.0,0.142,0.305,100.054,187086,4,Low,True,False,False,loudness,0.0,3.273306989350558
161.0,Mark Lanegan,Ode to Sad Disco,0XQQV21AQBskS6BFRL4k5h,34,2012,acoustic,0.408,0.87,5,-5.571,1,0.0487,4.15e-05,0.59,0.392,0.422,116.046,383867,4,Medium,False,False,True,speechiness,0.0,4.842680491961051
162.0,AJJ,Lady Liberty,7LMhBkdtPEIj0mHQsJ4NyY,21,2012,acoustic,0.764,0.375,7,-7.619,1,0.0404,0.749,0.0,0.484,0.88,109.21,133960,4,Low,True,False,False,danceability,0.964,9.004758022817416
163.0,AJJ,Lookin' for a Love,0RyrdYywwknwWtjDQXsZYD,21,2012,acoustic,0.616,0.378,7,-9.709,1,0.0274,0.714,0.0,0.0814,0.305,84.158,190360,4,Low,True,False,False,liveness,0.0,1.573285929340816
164.0,Hannah Trigwell,Hallelujah,2t0GPzo9vURxmfgkTx2Bmf,38,2012,acoustic,0.448,0.125,4,-12.419,1,0.0336,0.978,0.0,0.0863,0.233,97.813,295142,3,Medium,True,False,False,danceability,0.648,6.59681638089031
165.0,Eric Hutchinson,Best Days,0AQW0xp3kmjNZ2sE3KwNrH,21,2012,acoustic,0.696,0.805,2,-4.562,1,0.0244,0.00242,1.2e-05,0.0262,0.825,99.983,244120,4,Low,False,False,False,instrumentalness,0.0,1.8906210639627328
166.0,Eric Hutchinson,The People I Know,4Ax7ux0DqjXO7vBiznYEZg,21,2012,acoustic,0.736,0.787,9,-5.342,1,0.0376,0.0139,0.0,0.0399,0.864,116.984,226627,4,Low,False,False,False,valence,0.6639999999999999,0.6345684376220078
167.0,Steve Petrunak,White Christmas,1RqnQUJqmZVHbiCrza09Lg,22,2012,acoustic,0.401,0.151,0,-13.671,1,0.0533,0.921,0.921,0.12,0.327,81.027,205493,4,Low,False,True,False,speechiness,0.0,4.357996206322996
168.0,Scars On 45,Heart on Fire,1Ok8BY1ph096s1YHDUzQXJ,23,2012,acoustic,0.571,0.847,1,-7.506,1,0.0345,0.242,0.0,0.123,0.459,131.971,219520,4,Low,False,False,False,loudness,0.0,1.2534259772009977
169.0,Ingrid Michaelson,Fire,6ohcFAmjdwQyWNhU7BO03T,21,2012,acoustic,0.418,0.941,5,-4.365,1,0.0886,0.123,0.0,0.124,0.432,79.924,201000,4,Low,False,False,False,danceability,0.618,0.9024338245090746
170.0,Johnnyswim,Home,2m5N4awG3sG1I4vH9MTDP1,21,2012,acoustic,0.7,0.8,0,-4.732,1,0.0618,0.392,0.0,0.149,0.847,110.008,212416,4,Low,False,False,False,acousticness,0.192,4.363999994767774
171.0,Boyce Avenue,Best of You,3cuzNcXnUhwqED7kl5vwd6,36,2012,acoustic,0.515,0.385,11,-6.559,1,0.049,0.9,2.09e-06,0.0705,0.363,124.194,234173,4,Medium,True,False,False,liveness,0.0,1.5502423378507864
172.0,NEEDTOBREATHE,Keep Your Eyes Open - Acoustic Version,0eC2E0sd67p1olyQFYLR3s,21,2012,acoustic,0.557,0.768,9,-5.9,1,0.0427,0.309,0.0,0.198,0.62,75.039,245590,4,Low,False,False,False,acousticness,0.1089999999999999,2.081306918596198
173.0,Ingrid Michaelson,Do It Now,0vJVq3K16luwPw54DBmKe6,21,2012,acoustic,0.769,0.658,10,-6.712,1,0.0333,0.449,0.000182,0.103,0.777,121.004,196747,4,Low,False,False,False,valence,0.577,2.9844268923075745
174.0,Steve Petrunak,Hark! The Herald Angels Sing,55zSbbABalE4xxa9NUvChE,22,2012,acoustic,0.613,0.183,7,-12.661,1,0.0545,0.912,0.96,0.128,0.509,98.657,160706,4,Low,False,True,False,speechiness,0.0,6.1945879798715335
175.0,AJJ,Dipping Things in Stuff,5OY3c9YchGlH0wbIT3FD7g,21,2012,acoustic,0.769,0.572,7,-5.869,1,0.0307,0.491,0.197,0.112,0.915,88.351,99133,4,Low,True,False,False,valence,0.7150000000000001,2.623586408830157
176.0,Joshua Radin,Underwater,5EXiJK0i9B9zWvkYZd1iFt,18,2012,acoustic,0.406,0.487,1,-10.958,1,0.0333,0.487,0.124,0.108,0.341,107.746,284333,4,Low,True,False,False,instrumentalness,0.036,0.519664111049547
177.0,Ichiko Aoba,sanbiki no kuma,006bSCF5D7Z547EuVKSiRK,22,2012,acoustic,0.49,0.0289,8,-18.037,1,0.0391,0.992,0.00218,0.0956,0.232,109.197,280560,4,Low,True,False,False,danceability,0.69,7.618681759597386
178.0,Joey Cape,I Must Be Hateful,0Lg0A8dSTrqdt0uhJBYtgn,26,2012,acoustic,0.584,0.309,5,-8.913,1,0.031,0.878,0.0,0.113,0.429,140.757,198107,4,Low,True,False,False,liveness,0.0,1.4702228159407582
179.0,Boyce Avenue,Nothin' on You / My Love / Rocketeer,2GKhXT8pBJc35YGvXkbn6j,32,2012,acoustic,0.578,0.308,2,-12.729,0,0.0315,0.826,0.0,0.374,0.282,106.425,278227,4,Low,True,False,False,loudness,0.0,4.513173184975265
180.0,Joshua James,No Milk Today - from Sons of Anarchy,0h8sphCgaczfLyzKYITefq,26,2012,acoustic,0.521,0.542,9,-7.998,1,0.0305,0.0203,0.0716,0.0857,0.261,96.988,263760,4,Low,False,False,False,instrumentalness,0.0,3.49573454486524
181.0,Boyce Avenue,Just a Kiss,6STurd0ZGrYfqldGUS8Io6,33,2012,acoustic,0.603,0.627,10,-7.244,0,0.0353,0.532,0.0,0.129,0.31,142.93,215177,4,Medium,True,False,False,acousticness,0.332,1.0461052212517783
182.0,Greg Laswell,Another Life To Lose,00G0cFfgXWwK3BH3DGxrTQ,24,2012,acoustic,0.459,0.748,7,-5.785,1,0.0284,0.0329,0.00113,0.164,0.246,150.057,247973,4,Low,False,False,False,instrumentalness,0.0,2.8056714419887534
183.0,Boyce Avenue,Just Can't Get Enough,42GCZwdW8qxuexRGuHJl55,35,2012,acoustic,0.741,0.622,3,-9.217,0,0.258,0.452,0.0,0.115,0.325,93.977,212406,4,Medium,True,False,False,loudness,0.0,1.3910866697698765
184.0,Jason Mraz,I Never Knew You - Live,2wOZVKXMZQvEyHcY9rQzU3,22,2012,acoustic,0.477,0.273,4,-12.113,0,0.0373,0.682,0.0,0.688,0.0882,147.998,535111,4,Low,True,False,False,loudness,0.0,3.196073116616791
185.0,Boyce Avenue,Jeremy,7kEGGdM9TMw9QjjVcTt42x,30,2012,acoustic,0.607,0.33,2,-9.607,1,0.0326,0.51,0.0,0.104,0.221,104.695,298180,4,Low,True,False,False,speechiness,0.2326,2.1522335691161203
186.0,Mark Lanegan,Phantasmagoria Blues,1UsUjgxG2nFa6GgG2KND5g,29,2012,acoustic,0.562,0.47,5,-10.7,1,0.0299,0.533,0.0846,0.156,0.267,107.963,195960,4,Low,True,False,False,liveness,0.0395555555555555,1.5123133170209755
187.0,Boyce Avenue,The A Team,5FCl747EStpEffRsd2Qbxp,31,2012,acoustic,0.507,0.195,7,-11.657,1,0.0402,0.865,0.0,0.0602,0.282,80.26,282173,4,Low,True,False,False,loudness,0.0,2.3400168509129315
188.0,Boyce Avenue,Water Runs Dry,7xJztdi210scTxzqLYw3JN,30,2012,acoustic,0.596,0.201,9,-11.341,0,0.0271,0.884,0.0,0.0876,0.439,89.981,202227,4,Low,True,False,False,acousticness,0.9648888888888888,6.58513840723829
189.0,Fuyumi Abe,希望のうた,24dq1uvUoVVQ6WMwFTqUPl,34,2012,acoustic,0.384,0.0751,2,-16.534,1,0.0436,0.955,1.23e-06,0.132,0.254,162.503,245747,3,Medium,True,False,False,danceability,0.5840000000000001,4.631408676597925
190.0,AJJ,Skipping Stone,51ocbwPg5kEeDgZH1eQ71J,19,2012,acoustic,0.762,0.628,0,-4.554,1,0.0379,0.531,0.0,0.107,0.829,106.092,115227,4,Low,True,False,False,valence,0.629,3.211642681094146
191.0,AJJ,This Is Not a War,7lwkgy6neVU6WYeeZmwoeC,20,2012,acoustic,0.684,0.601,7,-4.644,1,0.0431,0.275,0.0,0.124,0.732,109.192,197747,4,Low,False,False,False,acousticness,0.075,2.986165769406377
192.0,Ron Pope,I Do Not Love You,7ppd3SVpYfKVTWYooDIpup,22,2012,acoustic,0.547,0.307,3,-11.464,1,0.0274,0.71,0.000941,0.133,0.135,93.034,229747,4,Low,True,False,False,loudness,0.0,1.903759781535776
193.0,Tony Sly,Soulmate,67XaJoa6mpodNciqYMQmLy,27,2012,acoustic,0.513,0.657,5,-3.96,1,0.0275,0.336,0.0,0.0681,0.819,155.935,217427,4,Low,False,False,False,valence,0.619,3.42752335220662
194.0,AJJ,Hate & Kill,2g1NxVJac1P1grmNp5mfb4,20,2012,acoustic,0.436,0.99,9,-5.326,1,0.0814,4.3e-05,0.000176,0.141,0.116,103.56,74533,4,Low,False,False,False,danceability,0.636,6.207832120047332
195.0,Tyler Ward,Paradise - Acoustic,5Qpe1Tw0y2sUdIdvicdtJS,32,2012,acoustic,0.584,0.463,5,-10.332,1,0.0322,0.622,0.0,0.0792,0.384,142.007,209839,4,Low,True,False,False,loudness,0.0,2.171912709879482
196.0,Kris Allen,The Vision of Love,2OVSlo1c9nYjJ3qqKQIkZR,27,2012,acoustic,0.614,0.797,10,-5.575,1,0.0345,0.00202,0.0,0.166,0.338,117.981,214640,4,Low,False,False,False,danceability,0.7695555555555555,0.2640585837435623
197.0,Jason Mraz,I’m Yours,5smPViFYtztTo7ww9gJXpD,29,2012,acoustic,0.549,0.107,0,-16.147,1,0.0844,0.957,0.0,0.111,0.307,74.63,219053,4,Low,True,False,False,speechiness,0.0,4.76115369435597
198.0,Jason Reeves,More in Love With You (feat. Nelly Joy),288rPrDfex8ads1nO4gGpi,23,2012,acoustic,0.52,0.293,1,-12.618,1,0.0303,0.802,0.0,0.107,0.521,151.955,281933,4,Low,True,False,False,loudness,-4.139333333333334,2.8493898364221124
199.0,Tyler Ward,Red,1aLnDN8v257cJUgkplnTOy,25,2012,acoustic,0.706,0.392,3,-8.44,0,0.0279,0.15,0.0117,0.117,0.539,125.025,204600,4,Low,False,False,False,instrumentalness,0.0,2.201015809312711
200.0,Johnnyswim,Heart Beats,1lh0ca3jjIysThpLxfjMH2,19,2012,acoustic,0.465,0.752,11,-5.003,0,0.0494,0.466,0.0,0.138,0.341,129.766,206646,4,Low,False,False,False,danceability,0.6205555555555555,1.2317921830536598
201.0,Boyce Avenue,Lights,2mdxZbS0rjbkl5gaE28b85,30,2012,acoustic,0.691,0.348,10,-7.633,0,0.0314,0.73,0.0,0.106,0.357,118.237,211187,4,Low,True,False,False,liveness,0.0,1.5574103458990756
202.0,Boyce Avenue,Dynamite,5eWwgBxTCyJnCOZ5kh8tq7,34,2012,acoustic,0.735,0.515,2,-8.524,1,0.0407,0.617,0.0,0.0928,0.584,115.28,230320,4,Medium,True,False,False,valence,0.3839999999999999,3.182033148168717
203.0,Ingrid Michaelson,Blood Brothers,0KZw9ygUfo5AezBxU8L0aB,20,2012,acoustic,0.631,0.816,5,-4.399,1,0.0258,0.19,0.000174,0.116,0.415,129.999,192293,4,Low,False,False,False,instrumentalness,0.0,3.0689163578039
204.0,Dan Andriano in the Emergency Room,"Of Peace, Quiet And Monsters",1VdQTD2rFIYWpFngckkmSS,20,2012,acoustic,0.479,0.285,1,-12.619,0,0.0327,0.942,0.0437,0.111,0.618,104.933,261000,4,Low,True,False,False,speechiness,0.0,3.128586458027719
205.0,Josh Kelley,Almost Honest,7zgjmHItVpoClD39UDJk71,23,2012,acoustic,0.515,0.577,3,-4.057,1,0.0277,0.264,0.0,0.168,0.386,141.781,197544,4,Low,False,False,False,danceability,0.7150000000000001,1.6390002227907736
206.0,A Fine Frenzy,Pinesong,0dxuoyXyQslh83KUzNkTCf,17,2012,acoustic,0.588,0.31,6,-16.313,0,0.0381,0.322,0.179,0.0757,0.0718,122.036,463040,4,Low,True,False,False,instrumentalness,0.0,3.86593181415261
207.0,AJJ,Lucky Strike,01qsvOsRL8FGd5cghQJXIv,19,2012,acoustic,0.659,0.443,7,-4.493,1,0.0358,0.494,0.0,0.0951,0.653,137.058,96667,4,Low,True,False,False,valence,0.453,2.3166449323501226
208.0,Jason Mraz,The World as I See It - Live,70mrEnltTjQre4AYufBhPk,21,2012,acoustic,0.496,0.304,9,-13.277,1,0.0694,0.678,0.0,0.476,0.388,118.716,514848,4,Low,True,False,False,loudness,-7.265000000000001,7.805601754095306
209.0,Hana Sekitori,10月のあなた,24lx6wmteh98ewSupJUQ7B,31,2012,acoustic,0.824,0.196,10,-7.769,1,0.0306,0.888,0.0,0.123,0.582,96.911,254120,4,Low,True,False,False,acousticness,0.9653333333333334,4.260514589354543
210.0,Green River Ordinance,Heart of Me,2LaoI1GMcL2fBO4uZfmon7,18,2012,acoustic,0.523,0.782,9,-4.617,1,0.0308,0.0378,0.0,0.352,0.588,122.031,209773,4,Low,False,False,False,danceability,0.7230000000000001,1.495470486191298
211.0,Scars On 45,Give Me Something,4jkHmRrFNERDvFiwM1nr4j,19,2012,acoustic,0.531,0.658,6,-6.129,0,0.0298,0.19,0.0,0.15,0.35,139.945,201480,4,Low,False,False,False,danceability,0.7310000000000001,1.6875215483107766
212.0,Ron Pope,October Trees,7I6QEqTcJkCr43CKu7Hzlp,24,2012,acoustic,0.659,0.74,7,-6.706,0,0.0526,0.611,6.27e-05,0.155,0.396,110.046,264493,4,Low,True,False,False,liveness,0.0,1.6194520705791646
213.0,Rodrigo y Gabriela,Diabo Rojo - Area 52 Version,3xhC4SC7UuHzGLjLGDYTw6,16,2012,acoustic,0.674,0.921,9,-6.541,0,0.042,0.598,0.724,0.0735,0.931,130.017,310440,4,Low,False,False,True,speechiness,0.0268888888888888,4.661900213893913
214.0,Tony Sly,Chasing Rainbows,7y36qo6eYqsIgKoRuup5qA,26,2012,acoustic,0.559,0.752,10,-5.008,1,0.0274,0.35,0.0,0.0906,0.687,103.51,206427,4,Low,False,False,False,valence,0.487,2.290693568701194
